product_code,detail_desc
730511,Wide-fitting sports top in fast-drying functional fabric with short cap sleeves and an opening with crossover straps and a decorative knot at the back. Slightly longer at the back.
730683,Sports tights in fast-drying functional fabric with a high waist and wide waistband to hold in and shape the waist. Sculpting seams at the back that showcase the body’s physique. Concealed key pocket in the waistband.
730685,"Ankle-length running tights in fast-drying functional fabric with semi-shiny panels down the sides. High waist with a concealed drawstring, a zipped key pocket at the back and a zip at the hems. Reflective details."
730687,"Outdoor jacket in woven fabric with a double-layered hood, stand up collar and zip down the front. Padded front and back sections and fleece-lined raglan sleeves in sturdy jersey with ribbed panels. Inset jersey panels in the sides and zipped front pockets. Longer and gently rounded at the back. Partly lined."
731394,"Short-sleeved sports top in jacquard-patterned, fast-drying functional fabric. Seamless."
732372,Sports top in fast-drying functional fabric with short cap sleeves.
732413,"Sports bra in fast-drying functional fabric with a V-neck and padded cups with removable inserts. Narrow, adjustable shoulder straps, a mesh racer back and elastication at the hem. Medium support."
732513,"Yoga top in fast-drying jersey with a wide neckline, dropped shoulders and long sleeves. Cut out section and a mesh panel at the back."
732599,Sports tights in fast-drying functional fabric with an elasticated waist and jacquard-patterned details. Seamless.
732673,"Set with a sports top and shorts in fast-drying functional fabric. Sleeveless top with a racer back and twisted side seams. Shorts with wide, contrasting colour ribbing at the waist."
733033,"Sports joggers in a rustle weave with an elasticated drawstring waist, patch front pockets, a zipped back pocket and elasticated hems."
734592,"Sports trousers in fast-drying functional fabric with an elasticated waist, zipped side pockets and tapered legs with ribbed hems. The polyester content of the trousers is recycled."
734595,Knee-length cycling shorts in fast-drying functional fabric with a wide waistband containing a concealed key pocket.
734852,"Sports trousers in fast-drying functional fabric with a regular, elasticated drawstring waist, side pockets, and straight, wide legs with contrasting colour stripes down the sides. The trousers are made partly from recycled polyester."
734870,"Short running shorts in fast-drying, breathable functional fabric with hole-patterned side sections. Elastication and a concealed drawstring at the waist, a key pocket with a concealed zip at the back and reflective details. Lined with short tights that have an open pocket on one leg."
735583,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed key pocket in the waistband and ventilating mesh sections down the sides. The polyester content of the tights is recycled.
735870,Knee-length cycling shorts in fast-drying functional fabric with a wide waistband containing a concealed key pocket.
735988,Sports vest top in fast-drying mesh with a racer back in a loose fit. Open section at the back and narrow elastication at the hem.
736102,"Sports joggers in jersey made from a cotton blend with taped details. Elasticated waist, a slightly lower crotch with a ventilating mesh section, and zipped side pockets."
736877,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed key pocket in the waistband.
736880,Fully lined sports top in fast-drying functional fabric with a racer back and elasticated hem.
736992,"Lightweight sports boxer shorts in fast-drying, breathable functional fabric with an elasticated waist and slightly longer legs."
737345,Short sports tights in fast-drying functional fabric with a wide waist panel.
737743,"Sports jacket in fast-drying fabric with a print motif at the top on the front, a high stand-up collar and zip with a chin guard. Front pockets, long raglan sleeves with contrasting colour mesh stripes down the sides, and ribbing at the cuffs and hem."
737745,"Sports jacket in fast-drying fabric with a print motif at the top, stand-up collar, zip down the front and side pockets. Raglan sleeves with contrasting colour mesh panels down the sides."
738111,"Sports socks in fast-drying, breathable functional material with a high, ribbed shaft and ribbed section over the foot for optimum fit and comfort."
738119,"Sports socks in fast-drying, breathable functional material with a ribbed shaft and ribbed section over the foot for optimum fit and comfort."
738133,"Sleeveless sports top in soft, fast-drying functional fabric with a racer back and an opening and ties at the back of the hem."
738206,"Sports trousers in sturdy, fast-drying functional fabric with a drawstring at the top and side pockets. Soft brushed inside."
738208,"Sports trousers in sturdy, fast-drying functional fabric with a drawstring at the top and side pockets. Soft brushed inside."
738599,Knee-length shorts in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
738696,"Running jacket in fast-drying, breathable functional fabric with a mesh-lined hood, zip down the front and zipped chest pocket. Ventilation holes under the arms, ribbing with thumbholes at the cuffs and a rounded hem. Slightly longer at the back. Reflective details. Unlined. Size of chest pocket 10x17.5 cm."
738706,Sports tights in fast-drying functional fabric with a waist panel.
738710,"Sports trousers in fast-drying functional fabric with a wide, drawstring waistband and ribbed hems."
738711,Sports top in fast-drying functional fabric with twisted side seams and short raglan sleeves.
738712,Sports tops in fast-drying functional fabric with twisted side seams and short raglan sleeves.
738714,"Sports jacket in fast-drying functional fabric with a small stand-up collar, hood, front pockets and a contrasting colour zip down the front with a chin guard."
738715,"Sports shorts with an elasticated drawstring waist, zipped side pockets and reflective details."
738810,Fine-knit trainer socks in fast-drying functional fabric with a slightly higher shaft at the heel for optimum comfort.
738813,Mesh gym bag with a drawstring at the top. Can be carried like a backpack. Polyester lining. Size 40x45 cm.
738815,Yoga socks with elastic straps that cross over the feet and anti-slip protectors on the soles.
739247,Sleeveless sports top in fast-drying functional fabric with taped details and a rounded hem. Slightly longer at the back.
739265,Running top in fast-drying functional fabric with short raglan sleeves and reflective details. Slightly longer and rounded at the back.
739346,"Fitted, hooded jacket in fast-drying, functional fabric with thermal fleece inside. Zip down the front, zipped front pockets and long raglan sleeves with thumbholes at the cuffs."
739347,"Sports bra in fast-drying functional fabric with mesh details, a racer back and wide elasticated hem. Lined at the front. Medium support."
739348,Sports top in fast-drying functional fabric made partly from recycled polyester with a round neckline and short sleeves.
740293,"Trainer socks in fast-drying, functional fabric with a ribbed section around the foot and ribbed elastication at the top for best fit."
740412,Track jacket in sturdy jersey with a mesh-lined drawstring hood and a zip down the front. Long raglan sleeves with narrow elastication at the cuffs and mesh-lined side pockets with a taped zip. Unlined.
740498,"Sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with wide, elasticated ribbing. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
740519,"Sports trousers in sweatshirt fabric with an elasticated drawstring waist, side pockets and a zipped leg pocket. Slightly lower crotch and tapered legs with ribbed hems."
740561,"Lightweight outdoor gilet with padded sections front and back and reflective details. Stand-up collar, zip down the front with a chin guard and a small zipped pocket at the back. Partly lined in fleece."
740610,"Trainer socks in a fast-drying, functional fine knit with elastication at the top and silicone on the inside of the heels for a better fit."
740690,"Sports vest top in fast-drying, breathable functional fabric in a relaxed fit with a rounded hem."
740820,"Sports tights in fast-drying functional fabric with inset sections in ribbed and glossy fabric. Waist panel containing a concealed key pocket, and ventilating mesh down the legs. The polyester content of the tights is recycled."
740902,"Short, wide sports top in fast-drying functional fabric with short sleeves."
740922,"Fully lined sports bra in fast-drying functional fabric. Lightly padded cups with removable inserts, adjustable shoulder straps and a racer back. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility."
740927,Fitted sports top in fast-drying functional fabric with jacquard-patterned details and long sleeves with thumbholes at the cuffs. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility.
740930,"Sports bra in fast-drying functional fabric with padded cups that lift and shape while providing good support. Wide, adjustable shoulder straps, an elasticated hem and a hook-and-eye fastening at the back. Medium support."
740962,Sports tights in fast-drying functional fabric with inset glossy and mesh sections on the legs. Regular waist with wide elastication and a concealed key pocket in the waistband.
741040,"Sports bra in fast-drying functional fabric with underwired, padded cups and wide, adjustable shoulder straps that cross at the back. Covered elastication at the hem and a hook-and-eye fastening at the back. Extra firm support."
741087,"Sports bra in fast-drying functional fabric with padded cups, wide shoulder straps and a racer back. Elastic hem with a hook-and-eye fastening. Extra firm support."
741259,"3/4-length sports tights in fast-drying functional fabric with a high waist, wide waist panel and open leg pockets."
741409,"Running tights in fast-drying functional fabric with a brushed thermal inside. Regular waist with a concealed drawstring, an open pocket on one leg, and a zip at the hems. Reflective details."
742034,Wide-fitting sports vest top in fast-drying mesh. Racer back with a cut-out section and narrow elastication at the hem. The polyester content of the vest top is partly recycled.
742038,"Short, round-necked sports top in fast-drying functional fabric with short sleeves and a panel at the hem with a knot detail at the front and gathers at the back."
742053,"Sleeveless sports top in soft, fast-drying functional fabric with a racer back and twisted seams."
742079,"Sports bra in fast-drying functional fabric with a V-neck and padded cups with removable inserts. Double narrow shoulder straps, a mesh section at the back and wide elastication at the hem. Medium support."
742092,Fully lined sports bralette in fast-drying functional fabric. Narrow cut at the top and a racer back.
742115,"Short, sleeveless sports top in fast-drying functional fabric with a twisted detail at the hem."
742116,"Sleeveless, fitted sports top in ribbed, fast-drying functional fabric. Zip at the top, wide elastication at the hem and a racer back. The top is designed with the minimal number of seams for a more comfortable fit and increased mobility."
742124,"Short, wide hooded sports top in fast-drying functional fabric with low dropped shoulders, long sleeves and wide ribbing at the hem."
742196,"Sports vest top in fast-drying functional fabric with narrow shoulder straps and deep armholes. Integral, lined sports bra with shoulder straps and an elastic hem."
742382,Short-sleeved sports top with a print motif. Rounded and slightly longer at the back.
742793,"Ankle-length sports trousers in lightweight, fast-drying functional fabric with wide, covered elastication and an elastic drawstring at the waist. Side pockets and tapered legs with wide, covered elastication at the hems."
742794,"Short, lightweight running shorts in fast-drying functional fabric layered over a pair of short running tights. Regular, elasticated drawstring waist."
743444,"Fine-knit trainer socks in fast-drying functional fabric with a ribbed section over the foot and slightly higher shaft at the heel for optimum fit. Reinforced heel and toe for perfect, friction-free comfort."
744570,Straight-cut sports tops in fast-drying functional fabric with a round neck and short dolman sleeves. One top has a print motif on the front.
744576,"Set with a sports top and short tights in fast-drying functional fabric. Straight-cut top with short dolman sleeves, a print motif on the front and rounded hem. Longer at the back. Tights with a panel at the waist."
744577,3/4-length sports tights in fast-drying functional fabric with an elasticated waist and reflective details.
744579,"Sports tops in fast-drying functional fabric, one patterned, both with a mesh racer back and elasticated hem. Lined at the front."
744580,"Sports vest tops in soft, fast-drying functional fabric with a racer back."
744581,"Sports top in fast-drying functional fabric with twisted side seams and narrow, double shoulder straps that cross at the back."
744582,3/4-length sports tights in fast-drying functional fabric with an elasticated waist.
745726,"Wide sports top in fast-drying functional fabric with low dropped shoulders, short sleeves and small slits at the sides of the hem. Longer at the back. The polyester content of the top is partly recycled."
746319,"Short-sleeved sports tops in fast-drying, breathable functional fabric. Tight fit. The tops are made partly from recycled polyester."
746586,"Short, boxy top in sweatshirt fabric with long raglan sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
747759,Shorts in a stretch nylon weave with an elasticated drawstring waist and patch front pockets.
747786,Fully lined bikini bottoms with a mid waist and medium coverage at the back.
747847,"Top in textured-knit fast-drying, functional, breathable fabric. Long raglan sleeves with reflective details and thumbholes at the cuffs."
747854,"Windproof running jacket in fast-drying functional fabric with a brushed thermal inside. Zip down the front, a hood, a small, zipped chest pocket, thumbholes at the cuffs and reflective details. Rounded and slightly longer at the back. Regular Fit."
747899,"Outdoor jacket with a lightly padded front and back section in windproof and water-resistant functional fabric and a hood with an elasticated drawstring. High collar, a zip down the front, zipped side pockets, zipped inner pocket and long raglan sleeves with elasticated cuffs. Hood, sleeves, side sections and hem with a lightly brushed thermal inside. Partly lined."
747900,"Lightweight jacket in windproof, water-repellent functional fabric with side stripes. Drawstring hood, a zip down the front, a yoke that is partially loose at the back, and zipped side pockets. Seam at the waist and elastication at the cuffs and hem. Partly lined in mesh. The jacket has a water-repellent coating without fluorocarbons."
748409,"Jacket in fast-drying functional fabric with a ribbed stand-up collar and zip down the front. Long raglan sleeves with contrasting colour panels down the sides and ribbed cuffs, welt side pockets and a ribbed hem. The polyester content of the jacket is partly recycled."
748419,"Swim top with patterned sections, a small stand-up collar, long raglan sleeves and an elasticated hem."
748566,"High-waisted, ankle-length sports tights in fast-drying functional fabric. Wide panel to hold in and shape the waist containing a concealed key pocket. Sculpting seams at the back that showcase the body’s physique."
749358,"Sports jacket in soft pile with a high collar, zip down the front, side pockets, woven sections under the sleeves and down the sides, and a gently rounded hem. Ribbed cuffs and narrow ribbing around the collar and hem. Slightly longer at the back. Soft brushed inside."
749384,Sports vest top in fast-drying functional fabric with a racer back and gathered elastication up from the hem at the back.
749400,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back.
749407,Fitted sports vest top in fast-drying functional fabric with a V-neck racer back.
750393,"Long-sleeved, fitted rash guard in fast-drying functional fabric with a stand-up collar and a zip with a long pull at the back for ease of use."
750665,"Cropped sports top in supersoft sweatshirt fabric made from fast-drying functional fabric with a double-layered drawstring hood, long raglan sleeves and ribbing at the cuffs and hem."
751320,"Running jacket in windproof, water-repellent functional fabric with a mesh-lined hood with an elastic drawstring and a zip down the front with a chin guard. Loose yoke at the back with a concealed, ventilating mesh section, long raglan sleeves with narrow elastication at the cuffs, side pockets and an elastic drawstring at the hem. Slightly longer and rounded at the back. Reflective details. Unlined. The jacket has a water-repellent coating without fluorocarbons."
751675,"Gilet in soft pile with a zip down the front, hood with an elasticated drawstring, zipped chest pocket and zipped side pockets. Fleece lining."
752790,"Running vest top in fast-drying, breathable functional fabric with a zip at the top, reflective details and a ventilating mesh back."
752830,Sports bra in fast-drying functional fabric with a lined front and racer back with sections in ventilating mesh. Elastic hem with transparent sections. Medium support.
752860,"Sports shorts in sturdy jersey with taped details, an elasticated drawstring waist, zipped side pockets and ventilating mesh at the crotch."
752877,"Calf-length trousers in fast-drying functional fabric with a regular, elasticated drawstring waist, side pockets and straight, wide legs."
753006,"Popover running jacket in fast-drying functional fabric with reflective details, a hood and a zip at the top with a chin guard. Partially loose yoke at the back. long sleeves with ribbing and thumbholes at the cuffs, and a rounded, drawstring hem. Slightly longer at the back. Partly lined in mesh."
753007,"Popover jacket in close-fitting jersey with padded sections in woven fabric, a padded hood and a wind flap at the top with press-studs. Tunnel pocket at the front and long sleeves with thumbholes. Lined. Polyester filling."
753158,"3/4-length running tights in fast-drying functional fabric with wide elastication and a concealed drawstring at the waist, and a key pocket at the back. Regular waist."
754238,"Sports bra in fast-drying functional fabric. Lined front with removable inserts, a racer back and a wide elasticated hem. Extra firm support."
754242,"Short yoga top in soft, fast-drying functional fabric with a V-neck and long, ribbed sleeves. Sewn-in wrapover a the front and a wrapover with an open section at the back. Seam and long ties at the hem."
754244,"Short sports top in ribbed, fast-drying jersey with a round neckline, short sleeves and an opening at the back with a knot detail at the hem."
754256,"Sports bra in fast-drying functional fabric. V-neck with a mesh detail front and back, removable inserts, double narrow shoulder straps and a racer back. Elastic hem. Medium support."
754257,"Running top in fast-drying functional fabric with a high polo neck, long raglan sleeves with thumbholes at the cuffs and reflective details."
754275,"Boxy top in soft pile with woven sections, a mesh- and fleece-lined hood, stand-up collar with a zip at the top and a kangaroo pocket. Dropped shoulders and long sleeves with ribbing at the cuffs. Soft fleece inside."
754423,"Fitted sports vest top in fast-drying functional fabric layered over a sports bra with an elastic hem and space for inserts. Double, elastic shoulder straps that cross at the back, and a low-cut back."
756553,"Long-sleeved sports top in stretch jersey with a ventilating mesh back. Drawstring hood, stand-up collar and short slits in the sides. Rounded and slightly longer at the back."
756770,"Sports trousers in fast-drying functional fabric with a text print. Elastication and a concealed drawstring at the waist, zipped side pockets and tapered legs."
756777,"Long-sleeved sports top in thermal, marled functional fabric with a stand-up collar and a zip at the top with a chin guard. Slightly longer and rounded at the back."
756966,"Running vest top in fast-drying functional fabric with a reflective print front and back, and slits in the sides. Slightly longer at the back."
757022,"Wide sports top in fast-drying functional fabric with low dropped shoulders, short sleeves and short slits in the sides. Longer at the back. The polyester content of the top is partly recycled."
757101,"Sports jacket in fast-drying functional fabric with a hood, small stand-up collar and zip down the front with a chin guard. Side pockets and narrow ribbing around the hood, cuffs and hem. Fleece lining."
757104,"Set with a top and pair of leggings in fast-drying functional fabric. Wide top in closely-woven mesh with a round neckline, print motif on the front, short cap sleeves and a gently rounded hem. Leggings with a print on one leg and a contrasting colour waist panel."
757106,"Short, wide, sports top in printed, fast-drying mesh layered over a vest top with a racer back."
757194,"Wide sports top in fast-drying functional fabric with a slightly wider neckline, short cap sleeves and a decorative knot detail at the hem. Rounded and slightly longer at the back."
757286,"Wide sports top in fast-drying functional fabric with a slightly wider neckline, short cap sleeves and a drawstring at one side of the hem. Rounded and slightly longer at the back."
757303,"Sports bra in fast-drying functional fabric with jacquard-patterned details, removable inserts, adjustable shoulder straps that cross at the back and wide ribbing at the hem. Light support. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility."
757582,"Wide-fitting sports top in fast-drying functional fabric with a print motif on the front, short cap sleeves and a rounded hem."
758005,"Short, sleeveless sports top in fast-drying functional fabric with wrapover draping at the front."
758246,Fine-knit trainer socks in fast-drying functional fabric with a mesh section over the foot and a slightly higher shaft at the heel for optimum comfort.
758312,Knee-length sports shorts in fast-drying mesh with a print motif and elasticated drawstring waist. Unlined.
758362,"Knee-high football socks in fine-knit fast-drying functional yarn with elastication at the top, ankle and foot for best fit. Double layer underneath for extra cushioning."
758423,"Sports jacket in soft fleece with contrasting colour trims and panels. Mesh-lined hood, a zip down the front with a chin guard, and zipped, mesh-lined front pockets."
758427,"Sports top in fast-drying functional fabric with contrasting colour details. Stand-up collar, zip with a chin guard at the top and long raglan sleeves with thumbholes at the cuffs. Rounded and longer at the back with reflective details."
758484,Short-sleeved sports top in fast-drying functional fabric with a print motif on the front.
758485,Sports tights in fast-drying functional fabric with an elasticated waist. One patterned pair and one pair in a solid colour.
758495,Sports tops in fast-drying functional fabric with long raglan sleeves and visible flatlock seams.
759580,"Ankle-length sports tights in fast-drying functional fabric with a high, elasticated waist, glossy side panels and ribbed sections at the hems."
759909,"Fitted sports vest top in fast-drying functional fabric with an integral sports bra. Top with a racer back, narrow shoulder straps and decorative, crossover straps at the back. Sports bra with an elasticated hem."
760223,Short-sleeved sports top in fast-drying jersey with a V-neck and a tie detail at the hem. Slightly longer at the back.
760735,"Sports trousers in stretch, fast-drying functional fabric with a regular, elasticated waist and internal drawstring. Zipped side pockets and straight legs with shaping seams at the knees and elasticated hems."
762450,"Sports top in fast-drying, printed functional fabric with short raglan sleeves and visible flatlock seams."
762452,"Wide-fitting sports top in fast-drying functional fabric with a print motif on the front, cap sleeves and a longer, sewn-in vest top with a racer back."
762453,Sports tights in fast-drying functional fabric with a wide waist panel.
764045,"Jacket in sweatshirt fabric with a lined drawstring hood, stand-up collar and zip down the front. Decorative seams and concealed pockets at the front, low dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
764251,"Outdoor jacket with a lightly padded front in fast-drying, breathable, functional fabric. Drawstring hood, high collar, zip down the front, zipped side pockets and long raglan sleeves with elastication at the cuffs. Regular Fit. Partly lined."
764344,"Short-sleeved sports top in fast-drying, breathable functional fabric with a ventilating mesh back. Regular Fit."
767687,"Bralette in fast-drying functional fabric with wide, adjustable shoulder straps that cross at the back and lined cups with removable inserts that shape the bust. The bra is designed with the minimum number of seams for a more comfortable fit and increased mobility. Light support."
767754,"No-show trainer socks in a fine, fast-drying, functional knit. The socks are low cut so they are hidden inside your shoes. Ribbed section over the foot and a concealed silicone trim at the heels for best fit. The polyester content of the socks is partly recycled."
768819,Oversized sports top in fast-drying jersey with short cap sleeves. Deep neckline at the back and horizontal straps at the back of the neck. Longer and rounded at the back.
769037,Sports top in fast-drying functional fabric with long raglan sleeves.
769046,Sports tights in fast-drying functional fabric with ribbing at the waist and inset elastication on the outside of the hems.
769517,Running cap in woven fabric with an adjustable hook and loop fastening at the back and a contrasting colour mesh lining.
769662,Fleece-lined tube scarf in jersey with a text print.
769667,Hat and tube scarf in soft thermal fleece with reflective details.
769681,"Sports tights with elastication and a concealed drawstring at the waist, ventilating mesh sections at the back of the knees, and reflective details."
769683,"Base layer set with a top and pair of tights in soft, fast-drying functional fabric designed with the minimum number of seams for optimal comfort. Top with long raglan sleeves and ribbing around the neckline and cuffs. Tights with an elasticated waist and ribbed hems."
769684,"Base layer set with a top and pair of tights in soft, fast-drying functional fabric designed with the minimum number of seams for optimal comfort. Top with long raglan sleeves and ribbing around the neckline and cuffs. Tights with an elasticated waist and ribbed hems."
769748,"High-waisted sports tights in fast-drying functional fabric with a sculpting effect on the tummy, hips and legs. Wide waist panel."
769770,"Lightweight popover jacket in windproof, water-repellent functional fabric. Hood with a small peak at the front and a concealed elastic drawstring at the back, a zip at the top and a zipped front pocket. Long sleeves with ventilating holes under the arms and narrow elastication at the cuffs, and a concealed elastic drawstring at the hem. Unlined. The popover jacket has a water-repellent coating without fluorocarbons."
770615,"Wide-fitting top in sweatshirt fabric with a deep cut-out section at the back, low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
770808,"Base layer tights in jacquard-patterned, fast-drying functional fabric. Low waist with a wide, ribbed waistband, and ribbed panels on the legs. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
771297,Fully lined bikini top with a racer back and wide elastic hem.
771774,"3/4-length sports tights in fast-drying functional fabric with a high, wide, ribbed waist panel. The tights are designed with the minimum number of seams for a more comfortable fit."
772403,"Bikini top in fast-drying functional fabric in a narrow cut at the top. Lined at the front with removable inserts. Mesh racer back with a chunky zip at the back, an asymmetric seam under the bust and wide elastication at the hem."
774162,Mesh waist bag to keep your keys and mobile phone in while you are running. Zip at the front and an adjustable elastic strap with a plastic fastener. Size approx. 8x24 cm.
775715,Sports tights in fast-drying functional fabric with a wide waistband.
776087,"Softshell jacket in waterproof functional fabric with folded seams, a high stand-up collar and hood. Zip down the front, zipped side pockets and long raglan sleeves with narrow elastication at the cuffs. Gently rounded hem, slightly longer at the back. Brushed thermal inside. The jacket has a water-repellent coating without fluorocarbons."
777376,Shorts in fast-drying functional fabric with an elasticated drawstring waist and short slits at the hems.
777663,"Sports tights in fast-drying, breathable functional fabric with an elasticated waist."
777810,"Three-piece tracksuit set with a jacket, pair of trousers and T-shirt in fast-drying functional fabric. Jacket with a mesh-lined hood, zip down the front, side pockets and ribbed cuffs. Trousers with an elasticated waist, side pockets and tapered legs. T-shirt with a print motif on the front and short raglan sleeves."
777813,"Three-piece tracksuit set with a jacket, pair of trousers and T-shirt in fast-drying functional fabric. Jacket with a mesh-lined hood, zip down the front, side pockets and ribbed cuffs. Trousers with an elasticated waist, side pockets and tapered legs. T-shirt with a print motif on the front and short raglan sleeves."
777822,"Long-sleeved sports top in fast-drying functional fabric with raglan sleeves, contrasting colour seams and a reflective detail."
777838,Sports socks in fast-drying functional fabric with a ribbed shaft and ribbed section over the foot for optimum fit and comfort.
778055,"Short-sleeved sports top in fast-drying, breathable mesh. Rounded and slightly longer at the back."
778784,"Reversible, lightly padded jacket in windproof, water-repellent functional fabric with a hood, zip down the front and side pockets. One patterned side and one side in a solid colour. The patterned side has a zipped chest pocket in a contrasting colour that acts as an inner pocket when the jacket is reversed."
778796,"Top in soft sweatshirt fabric with long raglan sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
780459,"Sports bra in fast-drying functional fabric with wide, adjustable shoulder straps that can be fastened in various ways and lightly padded cups with removable inserts that shape the bust and provide good support. Wide, ribbed hem and a hook-and-eye fastening at the back. Medium support."
780750,"Padded parka in windproof, water-repellent functional fabric. Fleece-lined hood with a concealed elastic drawstring and a two-way zip and wind flap with a hook and loop fastening down the front. Fleece-lined handwarmer pockets with a zip, fleece-lined front pockets with a flap and hook and loop fastening, and an adjustable hook and loop tab at the cuffs. Fleece lining. The parka has a water-repellent coating without fluorocarbons."
781504,3/4-length sports tights in fast-drying functional fabric with an elasticated waist.
782182,"Lightweight sports boxer shorts in fast-drying functional fabric with flatlock seams, an elasticated waist and slightly longer legs."
782871,"Winter running jacket in fast-drying functional fabric with ribbed sections for increased mobility. Hood with narrow elastication around the edge, a zip down the front with a chin guard, and long raglan sleeves with thumbholes at the cuffs. Reflective details, a side pocket with a concealed zip, and a rounded hem. Slightly longer at the back. Soft brushed inside."
783279,"Padded jacket in water-repellent functional fabric with a reflective finish. Lined hood with an elastic drawstring, zip down the front, zipped side pockets and a zipped inner pocket. Elastic drawstring at the hem. Lined. The jacket has a water-repellent coating without fluorocarbons."
783335,Running top in fast-drying functional fabric with short raglan sleeves and reflective details. Slightly longer and rounded at the back.
785464,"Sports trousers in fast-drying jersey with wide elastication at the waist, side pockets, a slightly lower crotch and tapered legs."
785791,Sports tights in fast-drying functional fabric with a contrasting colour waist panel.
785914,"Sports trousers in lightweight, fast-drying functional fabric with wide elastication and a drawstring at the waist, and side pockets. The polyester content of the trousers is partly recycled."
787558,"Short, fitted sports top in fast-drying functional fabric with a round neck and short sleeves."
787561,Lined sports bralette in fast-drying functional fabric with wide elastication at the hem. Light support. The bralette is designed with the minimum number of seams for a more comfortable fit and increased mobility.
788463,Loose-fitting sports vest top in fast-drying jersey with a deep V-neck at the back with crossover straps.
788516,"Sports trousers in stretch jersey with elasticated ribbing at the waist, side pockets with a concealed zip and a ventilating mesh section at the crotch."
788548,"Waist bag in woven fabric with a zip at the front and a wide, adjustable strap with a plastic fastener at the waist. Size 6x11.5x22 cm."
789263,"Sports top in soft velour with jersey sections on the sleeves. Stand-up collar, zip at the top, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
789295,"Short, ribbed sports top in fast-drying functional fabric with a racer back and elasticated hem. The sports top is designed with the minimum number of seams for a more comfortable fit and increased mobility."
789921,"Sports top in fast-drying functional fabric with a stand-up collar, zip at the top, long raglan sleeves and ribbing at the cuffs and hem."
790375,"Sports shorts in fluted jersey with elastication and a concealed drawstring at the waist, concealed side pockets with a zip, and wrapover slits at the side of the hems."
791440,3/4-length sports tights in fast-drying functional fabric with a high waist with wide elastication.
791587,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.
793372,"Long-sleeved sports top in fast-drying functional fabric with taped details, a lined hood, zip at the top and slits in the sides."
793443,"Jacket in soft, fast-drying thermal fleece with a high collar, concealed zip down the front and zipped chest pocket. Long raglan sleeves with thumbholes at the cuffs, and a rounded hem. Longer at the back. The polyester content of the jacket is partly recycled."
793679,"Yoga tights in fast-drying functional fabric with a wide waistband designed to hold in and shape the waist that also contains a concealed key pocket. Legs with mesh details, an opening for the heels and anti-slip protectors on the soles of the feet for a better grip when practising without a yoga mat."
794318,"Ankle-length sports tights in fast-drying functional fabric with a regular waist, wide waistband with a concealed key pocket, and a zip at the hems."
794320,"High-waisted sports tights in fast-drying functional fabric with jacquard-patterned details. Wide, elasticated panel to hold in and shape the waist and sculpting seams at the back to showcase the body’s physique. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
794321,"Outdoor jacket in woven fabric with a double-layered hood, stand up collar and zip down the front with a chin guard. Padded front and back sections, zipped side pockets, long raglan sleeves with thumbholes at the cuffs and inset side panels in sturdy jersey lined with thermal fleece. Longer and rounded at the back. Partly lined."
794940,"Lightweight running gilet in fast-drying, breathable functional fabric with thermal sections in woven fabric front and back, and reflective details. Stand-up collar and a zip down the front with a chin guard. Discreet pockets in the side seams, a zipped phone pocket above the hem at the back, and a rounded hem. Longer at the back."
795822,"Set with a top and trousers in sturdy, block-coloured sweatshirt fabric. Top with ribbing around the neckline, cuffs and hem. Trousers with elastication and an internal drawstring at the waist, side pockets and tapered legs with ribbed hems. Soft brushed inside."
796252,Sports tights in fast-drying functional fabric with jacquard-patterned details. High waist with wide ribbing. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility.
796393,"Short sports shorts in fast-drying functional fabric. High, smocked waist with a concealed drawstring and mesh side panels with a text print."
797248,"Seamless cycling shorts in fast-drying fabric with a wide, elasticated waistband and jacquard-weave pattern. The shorts are designed with the minimum number of seams for a more comfortable fit and increased mobility."
797451,Cropped sports vest top in fast-drying functional fabric with an elastic racer back and deep armholes.
797540,"Jacket in soft pile with a high collar, zip at the top, dropped shoulders and long sleeves. Zipped chest pocket in contrasting colour woven fabric, diagonal side pockets and an elasticated trim in a contrasting colour around the collar, cuffs and hem."
798553,"Sports top in soft sweatshirt fabric made from a cotton blend with a drawstring hood, long raglan sleeves and ribbing at the cuffs and hem. Soft brushed inside."
798952,Ankle-length sports tights in fast-drying functional fabric. Regular waist with wide elastication and a key pocket in the waistband.
