product_code,detail_desc
784397,"Straight-cut, calf-length dress in a patterned weave with a V-neck front and back, narrow adjustable shoulder straps and slits at the sides. Unlined."
784432,"Dress in a slightly stretchy weave with an A-line skirt. Narrow shoulder straps, buttons down the front, a seam at the waist and diagonal side pockets."
784472,"Boxy polo shirt in cotton jersey with a ribbed collar, press-studs at the top, dropped shoulders and short, wide sleeves."
784539,"Cold shoulder top in a crinkled weave with embroidery at the front. Narrow adjustable shoulder straps, a scalloped, crocheted trim at the top and short flounced sleeves."
784547,"Fitted, turtleneck top in mesh with long sleeves."
784587,"Short, V-neck dress in a viscose weave with buttons down the front, short puff sleeves with narrow elastication at the cuffs, and a seam with a flounce at the hem. Unlined."
784644,"Short, boxy top in printed sweatshirt fabric with a stand-up collar, zip at the top and ribbing around the cuffs and hem. Soft brushed inside."
784650,"Boxy top in sweatshirt fabric with a motif on the front, dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
784677,"Oversized top in cotton sweatshirt fabric with a jersey-lined, drawstring hood, low dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
784848,"Long-sleeved top in printed sweatshirt fabric with a jersey-lined hood, low dropped shoulders, ribbed cuffs and a drawstring hem. Soft brushed inside."
784858,"Short, fitted top in ribbed jersey with a turtle neck and long sleeves."
784924,"Shirt in washed denim with a collar, yoke front and back, pearly press-studs down the front and flap chest pockets with a press-stud. Long sleeves with buttoned cuffs, and a rounded hem."
784972,"Jumper in a soft, fluffy knit with a ribbed turtle neck and long sleeves."
784982,Backpack in grained imitation leather with a handle at the top and adjustable shoulder straps. Drawstring closure at the top and a flap with a concealed press-stud. Two outer compartments with a flap and concealed press-stud at the front. Lined. Size 15x27x35 cm.
785071,"Top in soft viscose jersey with a slight sheen and visible seams. Slightly wider neckline, short sleeves and a rounded hem. Longer at the back."
785081,"Short, fitted dress in stretch jersey with a turtle neck, visible zip at the back, cut-out section at the sides and a covered metal ring at the front. Unlined."
785364,Tights with an elasticated waist.
785706,"Jacket in thick pile with a stand-up collar, zip down the front, side pockets and a drawstring at the hem. Lined."
785709,"Padded bomber jacket in woven fabric with a small, ribbed stand-up collar and zip down the front. Welt side pockets and ribbing at the cuffs and hem. Lined."
785822,"Short, fitted top in ribbed jersey with short sleeves, a visible seam down the front and a decorative knot detail at the hem."
786089,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem."
786119,"Short, straight-cut sleeveless dress in a denim-look weave made from a cotton blend with narrow, adjustable shoulder straps and a V-neck front and back."
786202,"Lightly padded parka in cotton twill with a pile-lined hood with a detachable faux fur trim and a zip and wind flap with press-studs down the front. Small, zipped chest pocket, flap front pockets with a button, and a concealed drawstring at the waist. Adjustable tab and press-stud at the cuffs, a single back vent, and a drawstring at the hem. Partly lined in pile."
786241,"Fancy dress costume in glossy, patterned velour with long sleeves, long legs and a deep neckline at the back."
786242,"Fancy dress costume with a lace body and a sewn-in flared skirt in tulle. Body with narrow adjustable shoulder straps, padded cups, a zip at the back and support panels at the front, back and sides. Lower section in glossy jersey and a skirt that ties with satin ribbons at the back."
786243,"Long-sleeved circus costume in soft velour with a V-neck, concealed zip at the back and fringed epaulettes. Glittery elastication at the cuffs, decorative buttons at the front and a peplum that divides at the back."
786542,"Short dress in soft cotton jersey with long sleeves, a V-neck and gathers at the front for a draping effect."
786663,"Short, off-the-shoulder dress in an airy, plumeti weave with elastication and a small frill trim at the top. Long sleeves with elastication at the cuffs, an elasticated seam at the waist and a flounce at the hem. Jersey lining."
786906,Off-the-shoulder blouse in a patterned crêpe weave with smocking and a small frill trim at the top and 3/4-length trumpet sleeves. Seam and a wide flounce at the hem.
787181,"Short, A-line skirt in grained imitation leather. High waist with an extended waistband and button, and a diagonal zip down the front. Zipped pocket and a small, decorative flap with a press-stud at the front."
787216,Short skirt in imitation leather with decorative seams and a visible zip at the back. Lined.
787387,"Ankle-length jumpsuit in jersey containing glittery threads with a V-neck front and back, a concealed press-stud at the front and narrow, elastic shoulder straps. Elasticated seam and a detachable tie belt at the waist and straight, wide legs."
787530,"Short dress in a patterned crêpe weave with a gentle V-neck and spaghetti shoulder straps with crossover lacing at the back. Elasticated seam at the waist, a flounced trim at the top, and a gently flared skirt with a flounce at the hem."
787610,"Short, oversized dress in soft cotton jersey with an embroidered motif at the top. Ribbed collar, button placket, dropped shoulders and long sleeves with ribbed cuffs. Straight-cut hem. Unlined."
787641,"Short dress in a patterned viscose crêpe weave with a V-neck and short sleeves with a tie detail. Concealed zip in one side, a seam at the waist and a gently flared skirt. Unlined."
787648,"Scarf in a soft, thin weave with fringed trims."
787654,Short-sleeved nightdress in printed jersey made from a cotton blend with a round neckline and rounded hem. Slightly longer at the back.
787711,V-neck blouse in a gently draping viscose weave with buttons down the front and 3/4-length sleeves. Seam and flounce at the cuffs and hem. Unlined.
787788,"Top in soft, airy, fine-knit, gently draping fabric with a slightly wider neckline, long sleeves and rounded hem. Longer at the back."
787849,"Trousers in washed, stretch twill. High waist with a detachable belt, zip fly with hook-and-eye fasteners, side pockets, back pockets and slim legs."
787987,"Dungarees in cotton corduroy with adjustable straps that fasten at the front, a detachable belt at the waist, zip fly and side pockets."
787989,"Jumpsuit in a patterned weave with a frill-trimmed V-neck, covered buttons at the top and long sleeves with narrow elastication at the cuffs. Elasticated seam and a detachable tie belt at the waist and straight, wide legs. Unlined."
788091,"Top in soft, ribbed jersey made from a cotton blend with a polo neck and long sleeves with frilled trims. Overlocked edges around the neck, cuffs and hem."
788093,"Short dress in soft jersey with a V-neck, wrapover front and long sleeves. Seam with a tie belt at the waist and a skirt with a flounce at the hem. Unlined."
788106,"Short, fitted dress in jersey with narrow shoulder straps and a short slit at the front of the hem. Unlined."
788146,"Calf-length skirt in airy, patterned, crinkled chiffon. High waist with covered elastication, and a seam with an asymmetric flounce. Jersey underskirt."
788217,"Jumper in a soft, textured knit containing some wool with long sleeves, and ribbing around the neckline, cuffs and hem."
788219,"Jumper in a soft, fine knit with a round neck, an opening with a button at the back of the neck and long puff sleeves with wide ribbing at the cuffs."
788222,"Jumper in a soft knit with a fluffy finish. V-neck with an asymmetric edge, long sleeves, and ribbing at the cuffs and hem."
788223,"Jumper in a soft lace knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
788225,"Cardigan in a soft, lace knit with a round neck and buttons down the front. Gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
788237,"Jumper in a soft knit with a high collar, raglan sleeves and knitted frills around the collar and cuffs."
788242,"Short dress in crinkled jersey with a slight sheen. Deep V-neck, a wrapover front with a wide belt and a round, plastic buckle at one side."
788298,"Short dress in airy, spotted mesh with short, flounce-trimmed sleeves, a frill-trimmed yoke and seam with a flounce at the hem. Jersey underdress."
788303,Short faux fur jacket with concealed hook-and-eye fasteners at the front and side pockets. Satin lining.
788306,"Short duffle coat in soft, felted fabric with toggle fastenings at the front and a lined hood with a detachable faux fur trim. One inner pocket with a press-stud, and large patch front pockets. Lined."
788574,"Trousers in stretch cotton twill with a high waist, fly with a visible zip, fake zipped front pockets, real back pockets and skinny legs."
788575,"Jeans in washed, stretch denim with a high waist, zip fly and button, fake front pockets, real back pockets, flap leg pockets with concealed press-studs, and slim legs."
788576,"Ankle-length joggers in stretch, denim-look twill with a high, elasticated waist, fake fly, side pockets, flap leg pockets, and tapered legs with elastication at the hems."
788578,"5-pocket ankle-length jeans in washed, stretch denim with a high waist, zip fly and buttons, and skinny legs with visible seams at the front."
788595,"Gently fitted dress in a crêpe weave with a scalloped collar in a contrasting colour and an opening with buttons at the back of the neck. Frill-trimmed lace section at the front, a concealed zip in one side and short sleeves. Unlined."
788604,"Short, fitted dress in glittery velour. Sweetheart neckline with a bow at the front, and short, flounce-trimmed puff sleeves. Unlined."
788606,"Short shirt dress in soft, lightweight viscose twill with a rounded collar, frill-trimmed yoke, buttons down the front and long sleeves with buttoned cuffs. Seam at the waist, a detachable tie belt and a gently flared skirt. Unlined."
788720,"Blouse in soft, washed cotton denim with a small, frilled collar, yoke, press-studs down the front and long sleeves with press-studs at the cuffs."
789010,"Narrow, satin-covered Alice band with faux fur ears on top."
789012,"Narrow, satin-covered Alice band with a felted hat on top."
789051,Metal tiara with sparkly glass and plastic stones.
789124,Cropped top in ribbed jersey made from a cotton blend with a round neck and V-shaped opening at the top.
789262,"Pyjamas with a strappy top and bottoms in soft jersey. Cropped strappy top. Patterned bottoms with an elasticated waist and straight, wide legs."
789326,"Short, 5-pocket skirt in grained imitation leather with a high waist and zip fly and button. Lined."
789473,"Pyjamas in soft jersey made from a viscose and cotton blend. Wide, short-sleeved top with a contrasting colour neckline and a print motif on the front. Short, patterned shorts with an elasticated waist."
789808,Short jumper in a soft rib knit with low dropped shoulders and long sleeves.
789872,"Boxy jacket in airy cotton twill with a collar, buttons down the front and a yoke at the back. Chest pockets with a pleat and button, gently dropped shoulders, buttoned cuffs and a drawstring at the hem. Unlined."
789889,"T-shirt in soft cotton jersey with a batik pattern. Dropped shoulders, short sleeves and ribbing around the neckline."
790034,"Blouse in airy, patterned chiffon with a deep V-neck and 3/4-length trumpet sleeves. Frill-trimmed seams and covered buttons at the front and wide smocking at the back of the hem."
790101,"Short, fitted dress in sturdy jersey with shoulder straps and a gathered seam at the top."
790299,"Long blouse in a patterned viscose crêpe weave with a V-neck, yoke with gathers at the shoulders and short puff sleeves with narrow elastication and ties. Covered buttons down the front, a seam at the waist and high slits in the sides and centre front."
790315,"Short dress in chiffon crêpe with inset lace trims, an opening and button at the back of the neck and 3/4-length sleeves with a flounce at the cuffs. Concealed zip in one side, a seam at the waist and a flared skirt. Lined."
790494,Cotton jersey leggings with sewn-in pin-tucks on the legs and a high elasticated waist.
790504,Short skater skirt in sturdy jersey with an elasticated waist and visible zip at the back. Unlined.
790643,Fitted top in a soft rib knit with a square neckline and long sleeves.
790644,Jumper in a fine knit containing glittery threads with long sleeves and a ribbed polo neck.
790880,"Longer shirt in a crêpe weave with a collar, buttons down the front, a soft, detachable belt with metal rings, and buttoned cuffs."
790992,Knitted tube scarf.
791033,"Short, boxy jacket in woven fabric with a lined, drawstring hood, high collar and zip down the front. Flap front pockets with a press-stud, long sleeves with covered elastication at the cuffs, and a drawstring at the hem. Lined."
791512,"Straight-cut shirt in sturdy cotton corduroy with a collar, buttons down the front and a yoke at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem."
791743,"Short dress in a patterned weave with a round neckline, long sleeves, a gathered seam at the waist and a gently flared skirt. Unlined."
791752,"Short dress in soft viscose twill with a collar, buttons down the front and long sleeves. Gathered seam at the waist and a gently flared skirt. Unlined."
791753,"Short dress in sturdy, patterned jersey with a round neckline and long sleeves."
791878,T-shirt in printed cotton jersey.
791919,"Small bag in sturdy, grained imitation leather with a detachable shoulder strap and flap with a magnetic fastener and decorative metal ring. Lined. Size 6x14x19 cm."
791926,"Ankle-length treggings in washed denim with a high waist, zip fly and button and two open back pockets. Tapered legs with patterned side stripes."
791929,"Fitted, short-sleeved body in soft jersey with a turtle neck, an open section at the back and press-studs at the crotch."
791935,"Fitted, calf-length skirt in jersey with an elasticated waist and a high slit at the front."
791936,"Short, fitted skirt in sturdy jersey made from a viscose blend with decorative buttons down the front. Unlined."
792118,"5-pocket jeans in washed cotton denim with a high waist, zip fly and button and straight, wide legs. The cotton content of the jeans is partly recycled."
792245,"Hat in a supersoft, brushed knit with a sewn-in turn-up at the hem."
792293,"Ankle-length boiler suit in washed organic cotton denim with a collar, press-studs at the top and flap chest pockets. Detachable, adjustable belt at the waist, a button fly, long, gently flared sleeves and straight, wide legs with patch front pockets and back pockets."
792366,"Jacket in an airy, patterned weave with short, wide sleeves and a narrow tie belt at the waist."
792376,"Maxi dress in soft viscose jersey with a V-neck and narrow, double shoulder straps that cross at the back. Detachable tie belt at the waist and high slits at the front. Unlined."
792385,"Oversized jacket in soft pile with a yoke in woven fabric. High collar, zip down the front, a large flap patch pocket with press-studs, dropped shoulders and long, wide sleeves."
792436,"Body in jersey with cut-out sections and a metal ring at the waist, high-cut legs and press-studs at the crotch."
792456,Headband in a soft rib knit with a sparkly stone appliqué on the front.
792490,Jersey body with a low-cut neckline at the back and a small stand-up collar that fastens at the back of the neck with concealed hook-and-eye fasteners. Long sleeves and press-studs at the crotch.
792507,"Sleeveless body in mesh with a flock print on the front, stand-up collar, and press-studs at the crotch."
792517,"Short top in glittery jersey with long sleeves, a V-neck and a sewn-in wrapover front."
792521,Fitted top in stretch mesh with a round neck and long sleeves.
792695,"Short dress in patterned chiffon with frill trims and a V-neck with a concealed press-stud at the neckline. Sewn-in wrapover at the front, an elasticated seam at the waist, and long sleeves with narrow elastication and a frill at the cuffs. Lined."
792701,"A-line skirt in lacquered jersey with a high waist, D-ring belt and a concealed zip in one side. Unlined."
792797,"Short, 5-pocket skirt in stretch denim with a glossy pattern. High waist and zip fly with a button."
792851,"Short, fitted dress in stretch fabric with a V-neck, decorative knot detail at the front and long sleeves."
793378,Boxy T-shirt in soft fabric with gently dropped shoulders.
793392,"Short dungaree dress in stretch cotton twill with embroidery on the front, an open chest pocket, adjustable straps with a button and buttons at the sides."
793393,"Short dress in an airy, patterned viscose weave with a V-neck, covered buttons down the front and a seam at the waist with a wide, sewn-in tie belt."
793395,"Short, fitted dress in corduroy velour with a square neckline, wide shoulder straps and a concealed zip in one side. Seam at the waist and a flared skirt with decorative buttons and two slits at the front. Unlined."
793397,"Short dress in a patterned, crinkled viscose weave a deep V-neck with a tie-detail at the back. Open section with smocking at the back of the waist, 3/4 length trumpet sleeves and lace-trimmed flounces at the sleeves and hem. Unlined."
793526,"Knee-length dress in jersey crêpe with a V-neck and narrow, adjustable shoulder straps. Opening at the back with decorative, crossover straps, a seam at the waist and a bell-shaped skirt. Unlined."
793616,"Jacket in soft pile with a high collar, zip down the front and dropped shoulders. Elasticated cuffs and an elastic drawstring at the hem. Lined."
793657,"Sleeveless playsuit in stretch denim made from a cotton blend with narrow shoulder straps, a V-neck, buttons at the top and a seam at the waist."
793699,"Short, sleeveless dress in sequined mesh with spaghetti shoulder straps and sequined fringes at the hem. Jersey lining."
793875,Dress in jersey made from a viscose blend in a straight cut at the top with adjustable straps and metal fasteners.
793894,One-shoulder body in ribbed jersey with press-studs at the crotch.
794075,Long-sleeved playsuit in jersey crêpe with a V-neck and sewn-in wrapover at the front that conceals the short legs. Detachable belt at the waist with a metal buckle covered in sparkly stones.
794222,"Small handbag with a zip and short, adjustable shoulder strap at the top, and a zipped outer compartment. Lined. Depth 7 cm. Height 14.5 cm. Width 24.5 cm."
794378,"Short, fitted dungaree dress in stretch twill with a zip down the front and straps with adjustable metal fasteners. Soft, detachable belt with a metal buckle and a flap front pocket with a button. Unlined."
794454,"Short dress in airy, patterned chiffon with an opening at the front and a small, frill-trimmed stand-up collar with buttons at the top. Long sleeves with a frill trim on the shoulders and elastication with decorative ties at the cuffs. Concealed zip in one side and a flounce at the hem. Jersey underskirt."
794468,"Short, V-neck dress in woven fabric with ties at the neckline, long sleeves with narrow elastication at the cuffs, and an elasticated seam at the waist."
794535,"Short, fitted off-the-shoulder dress in cotton jersey with elastication at the top and short sleeves."
794574,"Blouse in an airy, patterned viscose weave with a V-neck, buttons down the front and 3/4-length sleeves with narrow elastication and a flounce at the cuffs."
794575,"Wide top in sweatshirt fabric with a lined, drawstring hood, long raglan sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
794643,"V-neck blouse in a viscose weave with a sewn-in wrapover at the front and concealed press-stud at the neck. Concealed zip in one side, long sleeves, a seam at the waist and a gently flared peplum. Matching belt in woven fabric with a covered metal buckle. Width 5.5 cm."
794646,"Shorter-style blouse in an airy, patterned viscose weave with a collar, buttons down the front and a drawstring at the hem. Gathered yoke at the back and long, wide sleeves with narrow, covered elastication at the cuffs."
794791,"Short, boxy jacket in sweatshirt fabric with a lined drawstring hood and zip down the front. Dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
794792,"Short top in sweatshirt fabric with dropped shoulders and long sleeves. Ribbing around the neckline and cuffs, and a covered metal ring at the front of the hem. Soft brushed inside."
794797,"Long-sleeved, one-shoulder top in sweatshirt fabric with ribbing around the top, cuffs and hem. Soft brushed inside."
794962,"Short, round-neck dress in crinkled, patterned jersey with a small opening and button at the back of the neck, short, frill-trimmed sleeves and a yoke with a frill trim at the front."
794983,Shorts in grained imitation leather. High waist with elastication at the back and a detachable belt with metal D-rings. Concealed zip fly and diagonal side pockets. Unlined.
795071,"Biker jacket in imitation suede with a faux fur lining and details. Notch lapels, a diagonal zip down the front and side pockets."
795400,Leggings in cotton jersey with a print motif on the front and a regular waist with covered elastication.
795425,"Top in soft, printed sweatshirt fabric with low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
795427,"Oversized hoodie in soft sweatshirt fabric. Rib-trimmed, jersey-lined hood with a drawstring at the front, low dropped shoulders, long, wide sleeves, and ribbing at the cuffs and hem. Soft brushed inside."
795461,"Long cardigan in a soft, loose knit with gently dropped shoulders, long sleeves and no buttons."
795486,"Short, fitted dress in cotton twill with buttons down the front and a V-neck with a concealed press-stud at the top. Adjustable shoulder straps with large plastic buckles, side pockets with a decorative flap, and a seam at the waist with a detachable tie belt. Unlined."
795549,"Ankle-length, washed denim jeans with a high paper bag waist with a detachable tie belt, zip fly and concealed hook-and-eye fastener. Diagonal side pockets, back pockets and tapered legs."
795550,"Jeans in washed, stretch denim with a high waist, zip fly and button, back pockets and slim legs reversible sequin side stripes."
795552,"Jeans in washed, superstretch denim with a high waist, fly with visible buttons, fake front pockets, real back pockets and super-skinny legs."
795557,"3/4-length trousers in patent jersey. High waist with pleats at the front and shaping darts at the back, a zip fly and button, and diagonal side pockets. Relaxed fit."
795675,Fitted vest top in stretch cotton jersey.
795761,"Dress in airy chiffon with embroidery on the front, a small stand-up collar, an opening with a button at the back of the neck, and a deeper opening at the front. Long sleeves with a flounce half-way down and elastication at the cuffs. Seam with concealed elastication at the waist. Jersey-lined front and a jersey underskirt."
795771,"Playsuit in softly draping fabric with a V-neck and wrapover front with a concealed press-stud and ties at the waist. Cut-out section at the back, a wide flounce over the shoulders that continues down the front, and flounces at the hems. Unlined."
795776,"Calf-length dress in embroidered mesh with a smocked, frilled collar and opening with buttons at the back of the neck. Long raglan sleeves with wide, smocked cuffs and a smocked seam with a frill trim at the waist. V-neck underdress in airy jersey with adjustable spaghetti shoulder straps."
795777,"Cold shoulder, knee-length dress in mesh with embroidery. Wide shoulder straps, a wide flounce at the top, a seam at the waist and a gently flared skirt in a double layer of mesh. Lined."
795778,"Playsuit in an airy plumeti weave with sequins and beaded embroidery at the front. V-neck with a sewn-in wrapover and concealed press-stud at the neckline, and an opening with a button at the back of the neck. Elasticated seam and detachable, twisted ties with tassels at the waist. Lace trim around the neckline, cuffs and hems. Jersey lining."
795779,"Short dress in sequined mesh with a V-neck and wrapover top. Long, slightly wider sleeves with elastication at the cuffs, and an elasticated seam and satin ribbon at the waist. Jersey lining."
795790,"Short dress in a viscose crêpe weave with a lace-trimmed V-neck, covered buttons down the front and long sleeves with lace-trimmed flounces."
795811,"Short dress in an airy weave with embroidery at the front, an opening with a button at the back of the neck and long puff sleeves with a button and flounced trim at the cuffs. Concealed zip in one side and a gathered seam at the waist for added width and soft draping."
795847,"Shirt in washed denim with a collar, buttons down the front and a yoke with a frill trim at the front and gathers at the back. Long sleeves and buttoned cuffs with a frill trim."
795903,"Long cardigan in jersey with a soft brushed finish. Draped stand-up collar and lapels, and no buttons."
796003,"Slightly shorter jumper in a soft, fluffy knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
796010,"Jumper in a soft, fine knit decorated with plastic beads at the top of the front. Low dropped shoulders and long sleeves."
796014,"Cardigan in a soft, chunky, glittery knit with dropped shoulders and long sleeves. No fasteners."
796015,Cardigan in a soft hole knit with dropped shoulders and ribbing at the cuffs and hem. No buttons.
796033,"Jumper in a soft knit with low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
796045,"Short dress in soft, patterned cotton jersey with a scallop-edged V-neck, decorative buttons at the front, short sleeves and a flared skirt. Unlined."
796116,"Ankle-length trousers in a patterned, crinkled weave with a high, elasticated waist, side pockets and high slits at the hems."
796322,"Long parka in woven fabric with a jersey-lined drawstring hood and a zip and wind flap with press-studs down the front. Side pockets with a press-stud, long raglan sleeves with elastication at the cuffs, and a drawstring at the waist and hem. Lined."
796461,"Knee-length shirt dress in a patterned viscose weave with a collar, buttons down the front and yoke with a pleat at the back. Detachable tie belt at the waist and high slits in the sides. Unlined."
796543,"Short, sleeveless dress in sequined mesh with a stand-up collar with fasteners at the back. Opening that runs down the back from the back of the neck with a concealed zip at the bottom. Jersey lining."
796571,"Long-sleeved playsuit in sequined mesh with a deep V-neck front and back and concealed zip in one side. Narrow trim around the neckline, a wrapover front, and ties at the back of the neck. Jersey-lined front and legs."
796599,"Short, fitted dress in mesh with sequined embroidery on the front. Deep V-neck with decorative lacing at the top, an opening at the back with a hook-and-eye fastening at the back of the neck, and a concealed zip at the back. Long sleeves with sequined embroidery at the cuffs. Partly lined."
796609,"Long dress in glittery patterned mesh with a V-neck at the front, deep V-neck at the back and concealed zip in one side. Adjustable spaghetti shoulder straps that cross, lace and fasten at the back, seam at the waist and a flare to the hem. Satin lining."
796617,"Cropped top in woven fabric with a stand-up collar, deep opening at the front and a concealed zip at the back. Long sleeves and plastic studs at the hem."
796619,"Long skirt in woven fabric with a high waist, sewn-in wrapover at the front and a concealed zip in one side. Plastic studs and a high slit at the front. Unlined."
796631,"Short, fitted dress in soft, stretch jersey with a pattern made from studs on both the front and back. Round neckline at the front, a V-neck at the back, padded shoulders and long sleeves. Unlined."
796632,Belt in imitation leather with a metal buckle and round metal studs. Width 2.5 cm.
796638,"Short, fitted dress in sequined, glittery jersey with a gently draped neckline at the front, narrow shoulder straps that cross at the back, and a short slit at one side of the hem. Lined."
796644,"Short, fitted, off-the-shoulder dress in stretch, glossy jersey with pleated straps that go over the arms. Discreet V-neck, a silicone trim around the inside of the top, and a concealed zip at the back. Lined at the top."
796646,"Long, fitted dress in stretch jersey with a sheen. Deep V-neck, spaghetti shoulder straps that cross and tie at the back, a seam at the waist and a close-fitting skirt that flares at the hem and is longer at the back. Lined bodice."
796652,"Long, fitted dress in crinkled jersey with glittery threads. Narrow cut at the top, a halter neck with concealed press-studs at the back, and a concealed zip at the back. Close-fitting skirt that flares at the hem and has a high slit at the front. Jersey lining."
796658,"Cropped top in sequined, glittery jersey in a narrow cut at the top with a small stand-up collar, wrapover front and a concealed zip at the back. Lined."
796662,"High-waisted trousers in sequined, glittery jersey with concealed elastication at the waist and straight, wide legs."
796673,"Long, fitted dress in stretch velour with a concealed zip at the back and open sections at the sides and back. Long sleeves and a high slit at the front. Unlined."
796870,Fitted vest top in ribbed cotton jersey with a square neckline front and back.
797058,3/4-length leggings in soft jersey with an elasticated waist.
797075,"Long top in sweatshirt fabric made from a cotton blend with a lined, drawstring hood and kangaroo pocket. Low dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
797078,"Short dress in a cotton weave with a collar, buttons down the front and a yoke at the back. Sewn-on tie belt at the waist, flap chest pockets and long sleeves with buttoned cuffs. Unlined."
797079,"Short, gently fitted dungaree dress in stretch denim with buttons down the front, wide, adjustable shoulder straps and a seam at the waist with patch pockets. Unlined."
797084,"Fitted, calf-length dress in an airy weave with a V-neck and buttons down the front. Long sleeves with elastication and a flounce at the cuffs, and a gathered seam with a flounce at the hem. Partly lined."
797088,Short dress in airy chiffon with a frill-trimmed V-neck and wrapover top with a concealed press-stud at the front. Elasticated seam at the waist and long sleeves with elastication and a frill at the cuffs. Partly lined.
797089,"Short, sleeveless dress in woven fabric with wide shoulder straps, a straight cut at the top and a seam at the waist. Unlined."
797112,"Fitted, one-shoulder top in velour with shimmering spots. One long sleeve."
797380,"Knee-length shirt dress in a patterned viscose weave with a collar, buttons down the front and yoke with a pleat at the back. Detachable tie belt at the waist and high slits in the sides. Unlined."
797456,"Fitted, rib-knit top with long sleeves."
797680,"Padded bomber jacket in woven fabric with a slight sheen. Small, ribbed stand-up collar, a zip down the front, side pockets and ribbing at the cuffs and hem. Lined."
797835,"Oversized jacket in washed cotton denim with a collar, buttons down the front, dropped shoulders and long sleeves with buttoned cuffs. Flap chest pockets with a button, welt side pockets, and an adjustable tab at the sides of the hem. The jacket is made partly from recycled cotton."
797983,"Long jumper in a soft knit with a cable-knit front and ribbed, foldover polo neck. Dropped shoulders, long, wide sleeves and ribbing at the cuffs and hem."
797988,Fitted jumper in a soft rib knit with a foldover polo neck and long sleeves.
798006,"Straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem."
798011,Wide T-shirt in cotton jersey with a print motif front and back.
798057,"Short dress in printed tulle with embroidery and appliqués on the front, a round neckline and an opening with a button at the back of the neck. Long sleeves with elastication and a frill trim at the cuffs, and a gathered, frill-trimmed seam at the waist. Jersey inner dress."
798098,"Dress in washed denim with a collar, buttons down the front and long sleeves with buttoned cuffs. Seam at the waist, a detachable belt with a covered metal buckle and a flared skirt."
798579,"5-pocket, ankle-length jeans in washed, superstretch denim with a high waist, zip fly and button, and super-skinny legs. The jeans are made partly from recycled cotton."
798645,"Short, gently tailored dungaree dress in corduroy with adjustable shoulder straps, buttons down the front, a seam at the waist and large patch front pockets."
798734,"Fitted top in a soft, rib-knit viscose blend with a deep V-neck front and back and long sleeves."
798820,"Short dress in stretch jersey with a V-neck and wrapover front with a concealed press-stud. Short cap sleeves and a narrow, elasticated seam at the waist and hem."
798826,"Short, fitted dress in jersey with a sheen. Double layer and a deep V-neck at the front, a low-cut back, narrow shoulder straps and narrow strap across the front and back. Unlined."
798827,"Short top with a small stand-up collar, a deep opening at the front, an opening at the back with press-studs at the back of the neck, and long sleeves."
798868,"Short, fitted dress in a soft rib knit with a polo neck and long sleeves."
798883,Fabric-covered Alice band with a decorative knot detail.
798885,"Small imitation leather bag decoration in the shape of a backpack with space for keys or other small items. The backpack has shoulder straps, a zip at the top, a small, zipped outer compartment and a metal keyring and carabiner hook at the top. Size of backpack 3x7x9 cm."
798888,"Bag decoration with a rabbit-shaped soft toy, and a carabiner hook and keyring at the top. Size approx. 10x14 cm."
798889,"Imitation leather wallet with a zip around three sides. Four card compartments, one note compartment and a small coin compartment with a press-stud. Size 2x10x11.5 cm."
798890,"Large grained imitation leather purse with a zip around the top, twelve card slots and a zipped coin compartment. Lined. Size 2x10x19.5 cm."
798891,Soft silicone smartphone case.
798899,Metal hoop earrings in various sizes. Diameter from approx. 0.8 cm to 1.5 cm.
798901,Hair elastics in a crêpe weave.
798902,Small elasticated scrunchies in various designs.
798903,"Make-up bag in transparent, patterned plastic with a zip at the top that continues down each short side. Unlined. Size 6x10.5x18.5 cm."
798904,Make-up bag in semi-transparent plastic with a zip at the top that continues half-way down each short side. Unlined. Size approx. 9x9.5x17.5 cm.
798906,Pencil case in transparent plastic with a holographic shimmering finish. Zip at the top that continues a short way down the sides. Size 5x6.5x20 cm.
798912,"Short, fitted dress in cotton twill with buttons down the front and a V-neck with a concealed press-stud at the top. Adjustable shoulder straps with large plastic buckles, side pockets with a decorative flap, and a seam at the waist with a detachable tie belt. Unlined."
798926,"Short skirt in soft, glittery velour with a wrapover front, covered elastication at the back of the waist and a flounce at the hem. Unlined."
798983,"Knee-length skirt in glittery, pleated jersey. High waist with covered elastication and an overlocked hem. Jersey lining."
798984,"Calf-length skirt in soft velour with a mesh layer and lace at the hem. High, elasticated waist. Unlined."
798997,Cycling shorts in stretch cotton jersey with an elasticated waist and contrasting colour stripes down the sides.
